GEMS.Station.Number,Sample.Date,pH,NO2N,NO3N,TP,O2-Dis,NH4N
BEL00111,2014-04-09,7.93,0.134,2.278,0.38,8.3,1.11
BEL00111,2014-05-07,7.9,0.177,2.298,0.56,7.08,1.701
BEL00111,2014-06-04,7.81,0.162,1.648,0.63,6.87,1.033
BEL00111,2014-07-16,7.73,0.143,2.079,0.47,5.75,1.118
BEL00111,2014-08-13,7.75,0.146,1.808,0.59,6.56,1.188
BEL00111,2014-09-10,7.93,0.14,2.257,0.29,8.39,0.683
BEL00111,2014-10-08,7.79,0.116,1.688,0.86,6.91,1.281
BEL00111,2014-11-05,7.82,0.07,3.797,0.54,9.66,0.349
BEL00111,2014-12-10,7.88,0.046,1.968,0.4,10.8,1.103
BEL00111,2015-01-21,7.88,0.043,4.298,0.25,11.78,0.373
BEL00111,2015-02-18,7.9,0.061,3.199,0.34,11.27,1.141
BEL00111,2015-03-11,7.93,0.067,3.298,0.27,10.81,0.714
BEL00111,2015-04-01,7.96,0.061,3.896,0.25,10.85,0.481
BEL00111,2015-05-06,7.76,0.155,1.788,0.66,7.83,1.351
BEL00111,2015-06-03,7.77,0.143,1.21,0.47,4.65,1.631
BEL00111,2015-07-08,7.96,0.125,0.84,0.87,6.65,0.373
BEL00111,2015-08-12,8.43,0.088,1.318,0.48,14.58,0.101
BEL00111,2015-09-09,7.86,0.14,1.578,0.5,7.87,0.629
BEL00111,2015-10-14,7.71,0.113,1.819,0.7,5.24,0.101
BEL00111,2015-11-05,7.71,0.137,1.808,0.76,6.43,1.235
BEL00111,2015-12-09,7.83,0.088,3.199,0.35,9.96,0.784
BEL00111,2016-01-20,7.93,0.055,5.686,0.2,12.77,0.412
BEL00111,2016-02-17,7.95,0.061,4.797,0.22,12.29,0.544
BEL00111,2016-03-16,7.98,0.076,3.896,0.24,10.84,0.652
BEL00111,2016-04-06,7.93,0.101,2.957,0.33,9.6,0.458
BEL00111,2016-05-11,7.98,0.14,2.397,0.4,8.66,0.419
BEL00111,2016-06-15,7.69,0.216,3.248,0.45,6.79,0.753
BEL00111,2016-07-14,7.9,0.183,2.549,0.42,7.65,0.963
BEL00111,2016-08-10,7.87,0.149,2.409,0.47,7.71,0.412
BEL00111,2016-09-07,7.79,0.146,1.869,0.64,6.09,0.691
BEL00111,2016-10-19,7.74,0.119,2.499,0.58,5.4,1.204
BEL00111,2016-11-23,7.77,0.082,4.397,0.42,9.09,0.59
BEL00111,2016-12-14,7.81,0.058,2.799,0.43,9.07,1.103
BEL00111,2017-02-22,7.92,0.07,2.998,0.43,10.03,0.963
BEL00111,2017-03-15,7.86,0.07,4.196,0.28,10.4,0.613
BEL00111,2017-04-05,7.97,0.098,2.397,0.46,9.05,1.103
BEL00111,2017-05-04,8.36,0.082,2.298,0.58,12.88,0.567
BEL00111,2017-06-08,7.84,0.162,0.623,1.36,3.65,3.005
BEL00111,2017-07-05,8.32,0.32,1.199,0.99,12.41,1.398
BEL00111,2017-08-09,7.81,0.131,1.0,0.76,4.07,1.204
BEL00111,2017-09-06,7.92,0.201,1.4,0.78,5.73,1.701
BEL00111,2017-10-11,7.77,0.119,1.298,0.43,5.81,1.902
BEL00111,2017-11-08,7.78,0.11,1.898,0.67,6.99,1.701
BEL00111,2017-12-13,7.73,0.076,6.795,0.519,11.79,0.427
BEL00111,2018-01-17,7.82,0.07926828,4.7968475,0.426,11.52,0.5590728
BEL00111,2018-02-21,7.84,0.0609756,4.29797536,0.256,12.04,0.9007284
BEL00111,2018-03-21,7.9,0.0609756,4.19639506,0.222,12.55,0.6910761
BEL00111,2018-04-11,7.87,0.11890242,3.49661966,0.289,9.51,0.5823675
BEL00111,2018-05-16,7.78,0.16158534,1.2979705,0.499,5.63,2.0033442
BEL00111,2018-06-06,7.61,0.21951216,1.59819672,0.6,4.21,1.5995694
BEL00111,2018-07-04,8.21,0.16158534,1.2979705,0.422,9.88,0.388245
BEL00111,2018-08-08,8.44,0.0457317,0.7787823,0.75,10.02,0.0465894
BEL00111,2018-09-05,8.56,0.14939022,1.69977702,0.521,9.98,0.2795364
BEL00111,2018-10-17,7.92,0.14024388,1.9977459,0.517,7.66,0.5202483
BEL00111,2018-11-14,7.68,0.09451218,1.79909998,0.54,6.84,1.4986257
BEL00111,2018-12-12,7.7,0.09756096,2.0993262,0.69,8.76,2.5002978
BEL00111,2019-01-16,7.79,0.07926828,2.89842456,0.59,9.83,1.8092217
BEL00111,2019-02-13,7.8,0.08841462,10.49211632,0.337,12.0,0.4969536
BEL00111,2019-03-13,7.89,0.08841462,7.59369176,0.249,11.22,0.4814238
BEL00111,2019-04-03,7.97,0.12804876,3.3972967,0.367,9.56,1.009437
BEL00111,2019-05-08,7.95,0.14634144,2.05869408,0.69,10.62,1.5374502
BEL00111,2019-06-05,8.16,0.17682924,1.87810688,0.79,10.69,0.2717715
BEL00111,2019-07-03,8.3,0.11585364,1.16027276,0.71,7.47,0.3338907
BEL00111,2019-08-07,8.29,0.28353654,1.06997916,0.9,10.83,0.7997847
BEL00111,2019-09-04,7.99,0.15853656,1.7381518,0.88,6.36,0.9007284
BEL00111,2019-10-16,7.59,0.14024388,2.29797212,0.59,4.92,1.1336754
BEL00111,2019-11-20,7.75,0.08231706,2.68849194,0.63,8.76,1.2035595
BEL00111,2019-12-11,7.91,0.07926828,3.71783898,0.483,10.8,1.0482615
BEL00111,2020-01-22,7.92,0.08231706,4.76750208,0.421,11.29,1.1880297
BEL00111,2020-02-19,7.91,0.0914634,6.29572126,0.468,11.65,0.6367218
BEL00111,2020-03-18,7.86,0.11280486,5.3950426,0.263,10.86,0.5823675
BEL00111,2020-04-08,8.47,0.09756096,3.18736408,0.31,15.05,0.1164735
BEL00111,2020-05-13,8.19,0.152439,1.75846786,0.396,11.47,0.5280132
BEL00111,2020-06-10,7.79,0.1676829,0.8803626,0.63,4.28,1.6927482
BEL00111,2020-07-15,8.29,0.1219512,1.50790312,0.78,10.49,0.2795364
BEL00111,2020-08-12,8.27,0.0609756,0.55982032,0.63,7.8,0.232947
BEL00111,2020-09-09,8.42,0.14939022,1.57788066,0.6,12.51,0.155298
BEL00111,2020-10-21,7.77,0.1219512,2.0880395,0.6,7.69,0.854139
BEL00111,2020-11-18,7.71,0.10365852,2.75846948,0.6,8.44,1.0482615
BEL00111,2020-12-09,7.86,0.06402438,3.81716194,0.334,10.61,0.6910761
BEL00111,2021-01-21,7.75,0.07012194,7.89391798,0.581,11.8,0.3960099
BEL00111,2021-02-18,7.85,0.09756096,5.09707372,0.332,11.34,0.7299006
BEL00111,2021-03-18,7.88,0.07926828,3.58691326,0.343,11.6,0.6522516
BEL00111,2021-04-20,8.46,0.05487804,2.32731754,0.345,14.39,0.1009437
BEL00111,2021-05-20,7.81,0.16463412,2.01806196,0.566,8.27,1.3277979
BEL00111,2021-06-17,8.15,0.21646338,1.6591449,0.64,8.84,0.6833112
BEL00111,2021-07-15,7.82,0.17682924,2.32731754,0.417,7.34,0.6367218
BEL00111,2021-08-19,7.94,0.12804876,2.4379272,0.399,7.17,0.4736589
BEL00111,2021-09-23,7.81,0.14939022,2.19864916,0.537,5.84,0.4736589
BEL00111,2021-10-21,7.86,0.10060974,2.56885292,0.484,8.08,0.7299006
BEL00111,2021-11-25,7.81,0.06707316,2.48758868,0.414,9.67,0.8774337
BEL00111,2021-12-13,7.68,0.06707316,5.09707372,0.455,8.22,0.3183609
BEL00112,2013-02-18,7.85,0.11,5.797,0.43,10.01,1.584
BEL00112,2013-03-18,7.83,0.095,5.995,0.4,10.69,1.305
BEL00112,2013-04-11,8.0,0.137,5.797,0.57,9.93,1.902
BEL00112,2013-05-15,7.94,0.22,5.097,0.62,8.28,1.794
BEL00112,2013-06-13,7.89,0.299,5.196,0.8,7.29,1.662
BEL00112,2013-07-17,7.92,0.256,4.995,0.57,7.06,0.722
BEL00112,2013-08-22,7.94,0.186,3.298,0.7,7.04,0.412
BEL00112,2013-09-16,7.66,0.168,2.047,0.62,6.89,2.104
BEL00112,2013-11-06,7.67,0.079,5.097,0.8,7.83,0.598
BEL00112,2013-12-03,7.83,0.14,4.995,0.65,9.21,1.134
BEL00112,2014-01-23,7.89,0.101,5.596,0.41,10.13,0.924
BEL00112,2014-02-17,7.98,0.067,5.497,0.64,9.88,0.598
BEL00112,2014-03-13,7.99,0.098,5.695,0.4,9.26,0.637
BEL00112,2014-04-10,7.72,0.183,5.497,0.45,6.89,1.072
BEL00112,2014-05-19,7.8,0.186,5.196,0.57,7.06,0.784
BEL00112,2014-06-16,7.69,0.323,4.097,0.51,6.57,1.25
BEL00112,2014-07-15,7.6,0.268,3.698,0.62,6.49,0.94
BEL00112,2014-08-19,7.72,0.232,3.797,0.76,7.42,0.839
BEL00112,2014-09-15,7.8,0.186,4.397,0.4,7.03,0.582
BEL00112,2014-10-08,7.78,0.229,4.397,0.77,6.77,1.359
BEL00112,2014-11-04,7.73,0.247,3.998,0.65,6.83,1.848
BEL00112,2014-12-08,7.84,0.11,4.097,0.61,9.03,1.343
BEL00112,2015-01-21,7.77,0.067,5.995,0.39,9.84,0.877
BEL00112,2015-02-18,7.91,0.11,5.296,0.39,8.77,1.258
BEL00112,2015-03-16,7.81,0.101,5.797,0.37,9.91,1.033
BEL00112,2015-04-15,7.74,0.155,5.497,0.42,6.73,1.079
BEL00112,2015-05-19,7.76,0.241,4.397,0.63,6.01,1.825
BEL00112,2015-06-11,7.88,0.235,4.397,0.45,7.12,0.59
BEL00112,2015-07-09,7.7,0.43,2.458,0.41,4.17,1.569
BEL00112,2015-08-18,7.63,0.186,3.068,0.63,3.82,1.328
BEL00112,2015-09-09,7.71,0.25,3.587,0.71,6.31,1.778
BEL00112,2015-11-04,7.77,0.192,5.336,0.84,4.18,1.732
BEL00112,2015-12-02,7.83,0.149,6.395,0.44,8.08,0.978
BEL00112,2016-01-26,7.82,0.119,6.036,0.35,9.65,1.452
BEL00112,2016-02-22,7.84,0.095,6.596,0.36,10.16,0.901
BEL00112,2016-03-22,7.8,0.11,6.596,0.48,9.61,0.87
BEL00112,2016-04-18,7.81,0.146,5.336,0.44,8.5,0.8
BEL00112,2016-05-18,7.74,0.293,4.596,0.46,6.03,1.11
BEL00112,2016-06-16,7.68,0.284,3.948,0.55,6.72,1.103
BEL00112,2016-07-18,7.64,0.363,4.747,0.52,4.89,1.165
BEL00112,2016-08-24,7.73,0.28,4.907,0.57,5.99,1.18
BEL00112,2016-09-21,7.58,0.213,4.316,0.82,3.94,1.048
BEL00112,2016-10-17,7.72,0.189,5.196,0.83,6.69,1.204
BEL00112,2016-11-16,7.82,0.162,4.896,0.49,8.69,1.002
BEL00112,2016-12-12,7.8,0.131,5.695,0.48,8.89,1.103
BEL00112,2017-01-25,7.9,0.091,5.995,0.43,11.43,1.204
BEL00112,2017-02-16,7.82,0.101,4.698,0.41,10.28,1.002
BEL00112,2017-03-20,7.97,0.131,5.296,0.45,9.54,0.831
BEL00112,2017-04-10,8.11,0.162,5.395,0.47,9.03,0.947
BEL00112,2017-05-17,7.88,0.232,4.298,0.57,7.28,0.489
BEL00112,2017-06-20,8.17,0.149,3.598,0.73,9.98,0.085
BEL00112,2017-07-26,7.91,0.131,2.698,0.63,7.51,0.101
BEL00112,2017-08-24,7.78,0.162,3.199,0.56,6.96,0.349
BEL00112,2017-09-19,7.7,0.22,3.497,0.62,6.4,0.831
BEL00112,2017-10-16,7.76,0.149,4.097,0.432,6.33,0.489
BEL00112,2017-11-16,7.69,0.171,4.896,0.61,7.05,1.204
BEL00112,2018-01-23,7.84,0.06707316,5.19639668,0.491,9.52,0.4814238
BEL00112,2018-02-20,7.92,0.10060974,5.79684912,0.294,10.46,0.7221357
BEL00112,2018-03-21,8.04,0.08231706,5.99549504,0.264,11.62,0.6522516
BEL00112,2018-04-23,7.79,0.17073168,5.3950426,0.367,8.4,0.4969536
BEL00112,2018-05-16,7.83,0.21951216,5.09707372,0.357,6.29,0.6910761
BEL00112,2018-06-18,7.85,0.21036582,3.99774914,0.509,7.1,0.4581291
BEL00112,2018-07-04,8.02,0.14939022,4.19639506,0.437,6.75,0.1863576
BEL00112,2018-08-08,7.89,0.20121948,3.19865078,0.77,7.05,0.3804801
BEL00112,2018-09-13,8.03,0.14939022,3.99774914,0.487,9.13,0.2018874
BEL00112,2018-10-09,8.05,0.24999996,4.7968475,0.527,7.95,0.7376655
BEL00112,2018-10-29,7.96,0.16158534,4.29797536,0.502,8.24,0.543543
BEL00112,2018-12-03,7.8,0.16158534,4.89617046,0.6,8.62,1.4986257
BEL00112,2019-01-29,7.83,0.1067073,8.69301634,0.411,10.13,0.8929635
BEL00112,2019-02-14,7.81,0.10060974,9.69301796,0.313,10.48,0.5124834
BEL00112,2019-03-11,7.98,0.1067073,7.19414258,0.314,9.92,0.5668377
BEL00112,2019-04-02,7.81,0.13109754,5.29571964,0.333,9.32,0.621192
BEL00112,2019-04-30,7.85,0.19512192,4.49662128,0.415,7.39,0.6600165
BEL00112,2019-05-27,7.8,0.21646338,3.99774914,0.486,7.09,0.5823675
BEL00112,2019-07-02,8.39,0.13109754,2.18736246,0.72,10.52,0.1242384
BEL00112,2019-08-21,7.98,0.35670726,2.6975213,0.86,8.64,0.1785927
BEL00112,2019-09-24,7.89,0.13109754,2.6975213,0.69,6.99,0.1708278
BEL00112,2019-10-14,7.61,0.2591463,3.09707048,0.66,5.9,0.7687251
BEL00112,2019-11-12,7.67,0.152439,4.3566662,0.576,7.48,1.0715562
BEL00112,2019-12-09,7.97,0.10975608,5.79684912,0.568,9.56,0.8619039
BEL00112,2020-01-27,7.99,0.10975608,6.7945934,0.512,10.21,0.5668377
BEL00112,2020-02-17,8.07,0.11585364,7.19414258,0.463,9.93,0.621192
BEL00112,2020-03-09,7.84,0.08536584,7.4943688,0.479,9.64,0.5047185
BEL00112,2020-04-20,7.82,0.14024388,5.4966229,0.31,7.79,0.9007284
BEL00112,2020-05-25,7.93,0.1676829,5.29571964,0.363,7.79,0.388245
BEL00112,2020-06-24,7.88,0.2743902,4.13770422,0.57,7.64,0.3804801
BEL00112,2020-07-23,8.15,0.10975608,4.13770422,0.6,9.82,0.1009437
BEL00112,2020-08-20,7.73,0.29268288,2.40858178,0.88,6.29,1.0637913
BEL00112,2020-09-21,8.19,0.1219512,3.7471844,0.581,9.02,0.1164735
BEL00112,2020-10-19,7.68,0.22256094,4.51693734,0.446,6.66,0.5590728
BEL00112,2020-11-16,7.81,0.152439,4.71558326,0.81,8.0,0.7609602
BEL00112,2020-12-07,7.86,0.1067073,5.4966229,0.508,9.77,0.6833112
BEL00112,2021-01-28,7.77,0.08231706,7.39504584,0.61,10.19,0.6289569
BEL00112,2021-03-17,7.96,0.11280486,6.094818,0.493,9.87,0.5357781
BEL00112,2021-04-15,7.91,0.12499998,5.89617208,0.501,9.28,0.8308443
BEL00112,2021-05-19,7.62,0.21036582,4.5372534,0.62,6.02,0.9240231
BEL00112,2021-06-16,7.7,0.29268288,3.87811012,0.67,5.04,0.621192
BEL00112,2021-07-22,7.84,0.17073168,3.99774914,0.62,7.69,0.3261258
BEL00112,2021-08-11,7.72,0.19207314,3.3972967,0.61,6.93,0.5280132
BEL00112,2021-09-01,7.9,0.16463412,4.627547,0.524,7.92,0.2873013
BEL00112,2021-09-23,7.84,0.20121948,4.69752454,1.01,7.19,0.3804801
BEL00112,2021-10-14,7.74,0.17987802,4.99549342,0.543,6.9,0.5047185
BEL00112,2021-11-17,7.81,0.34451214,5.69526882,0.499,8.74,0.5202483
BEL00113,2013-01-16,7.81,0.067,3.298,0.6,8.83,1.305
BEL00113,2013-02-12,7.98,0.043,3.598,0.4,9.66,0.831
BEL00113,2013-03-06,7.73,0.043,2.998,0.42,9.15,1.141
BEL00113,2013-04-03,8.04,0.03,2.598,0.33,13.45,0.528
BEL00113,2013-05-02,8.11,0.043,0.98,0.48,10.23,0.311
BEL00113,2013-06-05,8.07,0.134,1.359,0.48,10.35,0.474
BEL00113,2013-07-04,8.28,0.116,0.758,0.8,11.54,0.357
BEL00113,2013-08-08,7.95,0.11,0.449,1.4,6.77,0.652
BEL00113,2013-09-05,8.11,0.061,0.4,1.3,8.98,0.163
BEL00113,2013-10-02,7.91,0.107,0.898,1.0,8.03,0.52
BEL00113,2013-10-29,7.81,0.183,1.919,0.8,6.78,0.792
BEL00113,2013-11-26,7.5,0.073,3.497,0.63,7.75,0.668
BEL00113,2014-01-20,7.74,0.061,3.797,0.54,6.88,0.637
BEL00113,2014-02-11,7.63,0.034,3.298,0.63,8.41,0.334
BEL00113,2014-03-10,7.7,0.04,2.898,0.4,8.69,0.489
BEL00113,2014-04-03,7.82,0.052,1.619,0.43,10.92,0.241
BEL00113,2014-05-08,8.35,0.049,0.4,0.81,12.6,0.163
BEL00113,2014-06-10,7.86,0.101,0.4,0.94,8.92,0.73
BEL00113,2014-07-08,7.82,0.049,0.4,0.97,6.21,0.404
BEL00113,2014-08-12,7.94,0.098,0.67,0.97,8.11,0.497
BEL00113,2014-09-10,7.58,0.128,1.49,0.82,6.01,0.349
BEL00113,2014-10-06,7.78,0.091,0.4,0.75,5.48,0.691
BEL00113,2014-11-04,7.75,0.11,1.059,0.6,5.74,1.39
BEL00113,2014-12-03,7.76,0.091,2.269,0.42,5.42,0.901
BEL00113,2015-01-19,7.58,0.049,4.497,0.45,7.44,0.598
BEL00113,2015-02-12,7.61,0.04,3.598,0.4,8.27,0.839
BEL00113,2015-03-02,7.88,0.04,3.497,0.47,9.85,0.497
BEL00113,2015-03-26,8.08,0.046,1.519,0.59,11.97,0.489
BEL00113,2015-04-23,8.48,0.03,0.53,0.45,14.63,0.163
BEL00113,2015-05-26,8.57,0.073,0.729,0.48,14.2,0.163
BEL00113,2015-06-25,8.43,0.03,0.4,0.56,9.67,0.163
BEL00113,2015-08-06,8.41,0.009,0.4,0.8,11.57,0.101
BEL00113,2015-09-03,7.58,0.119,0.74,1.2,3.15,1.289
BEL00113,2015-10-05,7.99,0.091,1.289,0.91,9.47,0.404
BEL00113,2015-10-28,7.73,0.082,1.178,0.61,7.21,0.629
BEL00113,2015-11-26,7.52,0.085,4.476,0.64,6.77,0.738
BEL00113,2016-01-21,7.44,0.046,4.806,0.43,8.27,0.613
BEL00113,2016-02-16,7.65,0.064,4.097,0.49,9.01,0.691
BEL00113,2016-03-15,7.7,0.043,3.549,0.36,10.1,0.52
BEL00113,2016-04-12,8.13,0.064,1.948,0.34,11.7,0.21
BEL00113,2016-05-12,8.25,0.055,0.4,0.5,11.87,0.101
BEL00113,2016-06-15,8.05,0.152,1.35,0.41,8.88,0.116
BEL00113,2016-07-14,7.95,0.064,0.587,0.55,6.62,0.295
BEL00113,2016-08-17,8.14,0.079,0.4,0.72,9.22,0.101
BEL00113,2016-09-14,8.33,0.009,0.4,0.63,10.41,0.101
BEL00113,2016-10-11,8.01,0.091,0.889,0.86,8.34,0.287
BEL00113,2016-11-08,7.68,0.076,0.4,0.91,5.85,0.691
BEL00113,2016-12-07,7.72,0.101,2.799,0.48,7.22,1.103
BEL00113,2017-01-19,7.55,0.058,5.695,0.46,10.21,0.582
BEL00113,2017-02-13,7.79,0.055,4.196,0.44,9.91,0.784
BEL00113,2017-03-14,7.76,0.076,4.397,0.52,9.0,0.489
BEL00113,2017-04-11,8.19,0.058,1.499,0.34,12.56,0.093
BEL00113,2017-05-10,8.13,0.04,0.639,0.48,11.9,0.132
BEL00113,2017-06-14,8.37,0.021,0.4,0.6,10.58,0.109
BEL00113,2017-07-13,8.03,0.03,0.4,0.98,6.87,0.241
BEL00113,2017-08-17,8.07,0.037,0.4,1.19,8.91,0.186
BEL00113,2017-09-13,7.96,0.079,0.42,0.87,7.85,0.52
BEL00113,2017-10-10,7.93,0.11,0.869,0.86,7.64,0.489
BEL00113,2017-11-08,7.81,0.052,0.4,0.69,5.96,1.103
BEL00113,2017-12-07,7.42,0.11,5.896,0.497,7.93,0.598
BEL00113,2018-01-18,7.91,0.0762195,4.69752454,0.487,9.37,0.6910761
BEL00113,2018-02-19,7.75,0.05182926,4.29797536,0.389,8.76,0.7531953
BEL00113,2018-03-22,7.79,0.04878048,3.89616884,0.314,11.03,0.5202483
BEL00113,2018-04-17,7.82,0.10975608,2.49887538,0.381,9.59,0.4891887
BEL00113,2018-05-15,7.94,0.0762195,0.88939196,0.349,9.42,0.3571854
BEL00113,2018-06-07,7.98,0.10975608,0.5191882,0.75,8.54,0.3571854
BEL00113,2018-07-12,8.08,0.10060974,0.7787823,0.67,8.13,0.2717715
BEL00113,2018-08-08,8.11,0.11890242,0.39954918,0.82,8.93,0.3028311
BEL00113,2018-09-11,8.0,0.17073168,0.86004654,0.79,10.4,0.7687251
BEL00113,2018-10-03,8.02,0.0762195,0.81038506,0.408,10.83,0.232947
BEL00113,2018-10-29,7.69,0.03658536,0.49887214,0.68,5.96,0.621192
BEL00113,2018-12-03,7.71,0.0609756,0.90970802,0.89,6.94,1.397682
BEL00113,2019-02-11,7.79,0.07926828,7.39504584,0.406,9.84,0.3649503
BEL00113,2019-02-28,7.68,0.07317072,4.19639506,0.317,9.76,0.3960099
BEL00113,2019-03-28,7.78,0.0914634,4.69752454,0.307,9.77,0.2950662
BEL00113,2019-04-17,8.35,0.05487804,1.44921228,0.277,16.6,0.1009437
BEL00113,2019-05-15,8.41,0.03353658,0.39954918,0.42,13.61,0.1009437
BEL00113,2019-06-12,8.1,0.0304878,0.39954918,0.74,10.1,0.1009437
BEL00113,2019-08-12,8.43,0.00914634,0.39954918,1.07,10.55,0.1009437
BEL00113,2019-09-11,8.56,0.00914634,0.39954918,0.92,11.79,0.1009437
BEL00113,2019-10-08,7.99,0.06707316,0.46952672,0.64,7.66,0.6134271
BEL00113,2019-10-28,7.8,0.10975608,1.2189636,0.511,7.01,0.6677814
BEL00113,2019-11-25,7.74,0.14329266,5.09707372,0.485,7.14,0.5124834
BEL00113,2020-01-21,7.83,0.11280486,6.39504422,0.341,8.86,0.5202483
BEL00113,2020-02-19,7.97,0.09756096,5.59594586,0.321,9.13,0.465894
BEL00113,2020-03-23,7.81,0.09756096,4.81716356,0.359,9.3,0.5047185
BEL00113,2020-04-06,8.21,0.05792682,3.14673196,0.222,15.17,0.1009437
BEL00113,2020-05-06,8.36,0.05487804,0.6997754,0.401,13.71,0.1009437
BEL00113,2020-06-17,8.65,0.00914634,0.39954918,0.84,14.68,0.1009437
BEL00113,2020-07-15,8.37,0.05487804,0.39954918,0.96,12.05,0.2174172
BEL00113,2020-08-18,8.29,0.03353658,0.39954918,1.42,10.05,0.3571854
BEL00113,2020-09-14,8.62,0.00914634,0.39954918,0.91,12.35,0.1009437
BEL00113,2020-10-13,7.72,0.04878048,0.46726938,1.01,6.24,0.6289569
BEL00113,2020-11-12,7.65,0.13109754,2.9571154,0.457,6.07,0.5668377
BEL00113,2020-12-14,7.7,0.08536584,5.19639668,0.453,8.03,0.621192
BEL00113,2021-01-25,7.51,0.07012194,6.99549666,0.441,7.94,0.4193046
BEL00113,2021-02-25,7.64,0.06707316,4.74718602,0.353,8.03,0.5513079
BEL00113,2021-03-11,7.9,0.04268292,3.3070031,0.243,10.96,0.2795364
BEL00113,2021-04-08,8.28,0.0304878,1.72912244,0.273,11.63,0.1164735
BEL00113,2021-05-25,8.01,0.13414632,1.27991178,0.436,9.03,0.3571854
BEL00113,2021-06-22,7.72,0.09756096,1.49887376,0.96,4.09,0.5823675
BEL00113,2021-07-07,7.87,0.12804876,1.26862508,0.492,8.85,0.1087086
BEL00113,2021-08-19,7.9,0.03353658,0.39954918,0.63,6.74,0.4193046
BEL00113,2021-09-02,8.11,0.05792682,0.40180652,0.521,7.94,0.310596
BEL00113,2021-10-04,8.08,0.04878048,0.23927804,0.73,6.45,0.2174172
BEL00113,2021-11-04,7.57,0.12499998,1.57788066,0.66,4.24,0.8230794
BEL00113,2021-12-02,7.44,0.08536584,5.3950426,0.6,7.79,0.4814238
BEL00114,2013-01-09,7.24,0.125,8.194,0.43,9.92,1.04
BEL00114,2013-02-06,7.39,0.104,7.194,1.1,10.76,1.328
BEL00114,2013-03-06,7.43,0.095,4.698,0.3,10.05,1.273
BEL00114,2013-04-03,7.54,0.07,3.298,0.25,10.64,0.831
BEL00114,2013-05-07,7.57,0.091,2.309,0.24,8.67,0.52
BEL00114,2013-06-05,7.36,0.064,9.293,0.3,7.31,5.202
BEL00114,2013-07-03,7.36,0.128,2.409,0.25,5.98,0.427
BEL00114,2013-08-07,7.45,0.149,2.099,0.33,5.42,0.38
BEL00114,2013-09-04,7.61,0.067,2.149,0.19,7.55,0.217
BEL00114,2013-10-09,7.57,0.067,1.368,0.14,7.27,0.217
BEL00114,2013-11-06,6.98,0.134,8.095,0.69,8.37,0.45
BEL00114,2013-12-04,7.56,0.046,12.291,0.51,10.45,0.116
BEL00114,2014-01-08,7.25,0.116,6.296,0.57,9.57,3.502
BEL00114,2014-02-05,7.19,0.067,8.293,0.32,10.77,0.893
BEL00114,2014-03-05,7.2,0.076,5.695,0.31,10.42,0.924
BEL00114,2014-04-02,7.29,0.073,2.998,0.29,8.13,0.551
BEL00114,2014-05-07,7.42,0.131,2.488,0.21,7.25,0.59
BEL00114,2014-06-04,7.33,0.122,3.698,0.24,6.58,0.101
BEL00114,2014-07-02,7.3,0.244,2.998,0.29,5.3,0.8
BEL00114,2014-08-06,7.33,0.088,2.639,0.33,6.29,0.217
BEL00114,2014-09-03,7.21,0.113,5.995,0.48,7.48,0.171
BEL00114,2014-10-01,7.26,0.125,1.828,0.75,5.63,0.248
BEL00114,2014-11-05,7.09,0.122,4.196,0.75,7.95,0.551
BEL00114,2014-12-03,7.21,0.085,4.196,1.3,9.15,0.839
BEL00114,2015-02-04,7.03,0.058,6.695,0.25,11.42,0.613
BEL00114,2015-03-04,7.18,0.067,5.797,0.28,11.05,1.398
BEL00114,2015-04-01,7.04,0.04,4.995,0.8,9.86,0.637
BEL00114,2015-05-06,7.28,0.14,1.898,0.45,6.97,1.499
BEL00114,2015-06-03,7.41,0.171,2.397,0.26,6.75,0.699
BEL00114,2015-07-08,7.54,0.058,1.4,0.4,5.77,0.202
BEL00114,2015-08-05,7.39,0.131,2.698,0.33,6.14,0.233
BEL00114,2015-09-02,7.17,0.241,4.196,0.73,5.58,1.103
BEL00114,2015-10-07,7.3,0.21,2.698,0.28,7.42,1.103
BEL00114,2015-11-04,7.36,0.058,2.898,0.76,8.15,0.357
BEL00114,2015-12-02,6.9,0.091,8.993,0.66,8.61,0.287
BEL00114,2016-01-13,7.19,0.073,6.196,1.1,10.11,0.722
BEL00114,2016-02-03,7.16,0.098,7.695,0.29,10.15,0.823
BEL00114,2016-03-02,7.34,0.11,5.196,0.66,9.96,4.1
BEL00114,2016-04-06,7.35,0.11,3.998,0.15,8.49,0.691
BEL00114,2016-05-04,7.46,0.14,1.099,0.22,9.18,0.388
BEL00114,2016-07-06,7.27,0.189,4.995,0.49,7.63,0.497
BEL00114,2016-08-03,7.23,0.189,2.898,0.51,6.2,1.103
BEL00114,2016-09-07,7.36,0.07,2.199,0.14,6.61,1.398
BEL00114,2016-10-05,7.53,0.119,1.898,0.42,7.97,0.342
BEL00114,2016-11-09,7.27,0.076,2.099,0.31,8.65,0.893
BEL00114,2016-12-07,7.34,0.046,3.797,0.2,11.08,0.932
BEL00114,2017-02-01,7.22,0.064,6.196,0.26,10.89,1.499
BEL00114,2017-04-05,7.44,0.088,3.199,0.2,8.3,0.544
BEL00114,2017-05-03,7.44,0.061,1.898,0.54,7.78,0.474
BEL00114,2017-06-07,7.66,0.119,1.499,0.31,6.35,0.318
BEL00114,2017-07-05,7.38,0.21,1.598,0.37,5.09,1.204
BEL00114,2017-08-02,7.32,0.058,2.099,0.34,6.01,0.217
